SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1330515,UsbEnhanced,USB,ZH2,513,91,01.01.2022 11:11:11,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Test2,Left,O,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
00001,1330515,91,00:00:00,010,000,0026,0172,0000,0000,10,30,0,0,0,143
00002,1330515,91,00:00:00,001,000,0026,0166,0000,0000,02,30,0,0,0,138
00003,1330515,91,00:00:00,000,000,0026,0164,0000,0000,02,30,1,0,0,137
00004,1330515,91,00:00:00,000,000,0026,0164,0000,0000,02,30,0,0,0,143
00005,1330515,91,00:00:00,000,000,0026,0164,0000,0000,02,30,0,0,0,142
00006,1330515,91,00:00:00,000,000,0025,0165,0000,0000,02,30,0,0,0,143
00007,1330515,91,00:00:00,000,000,0024,0164,0000,0000,02,30,3,0,0,141
00008,1330515,91,00:00:00,010,000,0024,0162,0000,0000,02,30,0,0,0,134
00009,1330515,91,00:00:00,005,000,0023,0163,0000,0000,08,30,0,0,0,143
00010,1330515,91,00:00:00,098,006,0023,0162,0000,0000,08,30,6,0,0,130
00011,1330515,91,00:00:10,002,350,0022,0159,0000,0000,10,30,7,3,6,133
00012,1330515,91,00:00:20,010,120,0021,0158,0000,0000,10,30,12,12,13,243
00013,1330515,91,00:00:30,021,080,0021,0159,0000,0000,10,30,17,14,17,252
00014,1330515,91,00:00:40,029,075,0021,0159,0000,0000,10,30,22,20,23,248
00015,1330515,91,00:00:50,033,072,0020,0159,0000,0000,10,30,24,22,25,247
00016,1330515,91,00:01:00,042,061,0020,0158,0000,0000,10,30,26,23,26,245
00017,1330515,91,00:01:10,043,060,0019,0157,0000,0000,10,30,26,24,28,249
00018,1330515,91,00:01:20,042,066,0019,0156,0000,0000,10,30,28,26,29,254
00019,1330515,91,00:01:30,045,060,0019,0156,0000,0000,10,30,27,25,29,243
00020,1330515,91,00:01:40,049,055,0019,0155,0000,0000,10,30,27,25,28,246
00021,1330515,91,00:01:50,051,052,0019,0154,0000,0000,10,30,27,25,29,248
00022,1330515,91,00:02:00,051,052,0019,0154,0000,0000,10,30,27,25,29,253
00023,1330515,91,00:02:10,054,050,0018,0154,0000,0000,10,30,27,25,29,251
00024,1330515,91,00:02:20,054,050,0018,0153,0000,0000,10,30,28,25,29,247
00025,1330515,91,00:02:30,055,050,0018,0151,0000,0000,10,30,28,27,30,254
00026,1330515,91,00:02:40,054,051,0018,0151,0000,0000,10,30,28,26,29,243
00027,1330515,91,00:02:50,056,048,0018,0151,0000,0000,10,30,27,26,30,254
00028,1330515,91,00:03:00,056,048,0018,0151,0000,0000,10,30,27,26,29,253
00029,1330515,91,00:03:10,057,047,0018,0150,0000,0000,10,30,27,25,29,241
00030,1330515,91,00:03:20,058,046,0018,0150,0000,0000,10,30,27,26,29,247
00031,1330515,91,00:03:30,060,045,0018,0149,0000,0000,10,30,27,25,29,244
00032,1330515,91,00:03:40,060,045,0018,0149,0000,0000,10,30,27,25,29,240
00033,1330515,91,00:03:50,058,048,0018,0148,0000,0000,10,30,28,26,30,243
00034,1330515,91,00:04:00,059,047,0018,0148,0000,0000,10,30,28,27,30,249
00035,1330515,91,00:04:10,059,047,0018,0149,0000,0000,10,30,28,27,30,248
00036,1330515,91,00:04:20,060,045,0018,0148,0000,0000,10,30,27,26,29,247
00037,1330515,91,00:04:30,063,044,0018,0148,0000,0000,10,30,28,25,29,249
00038,1330515,91,00:04:40,060,045,0018,0147,0000,0000,10,30,27,26,30,248
00039,1330515,91,00:04:50,065,041,0018,0148,0000,0000,10,30,27,25,29,253
00040,1330515,91,00:05:00,065,041,0018,0146,0000,0000,10,30,27,25,29,249
00041,1330515,91,00:05:10,065,043,0018,0147,0000,0000,10,30,28,25,30,253
00042,1330515,91,00:05:20,065,041,0017,0147,0000,0000,10,30,27,26,29,244
00043,1330515,91,00:05:30,067,041,0018,0145,0000,0000,10,30,28,26,29,244
00044,1330515,91,00:05:40,067,041,0017,0146,0000,0000,10,30,28,26,30,240
00045,1330515,91,00:05:50,068,041,0017,0145,0000,0000,10,30,28,26,29,244
00046,1330515,91,00:06:00,071,038,0017,0145,0000,0000,10,30,27,25,29,251
00047,1330515,91,00:06:10,070,038,0017,0145,0000,0000,10,30,27,26,29,249
00048,1330515,91,00:06:20,070,038,0017,0146,0000,0000,10,30,27,26,29,246
00049,1330515,91,00:06:30,071,038,0017,0145,0000,0000,10,30,27,26,29,244
00050,1330515,91,00:06:40,073,036,0017,0146,0000,0000,10,30,27,26,29,244
00051,1330515,91,00:06:50,073,036,0017,0145,0000,0000,90,30,27,26,29,255
00052,1330515,91,00:07:00,075,036,0017,0145,0000,0000,90,30,27,26,29,254
00053,1330515,91,00:07:10,077,036,0017,0145,0000,0000,90,30,28,26,29,243
00054,1330515,91,00:07:20,077,035,0017,0145,0000,0000,90,30,27,26,30,243
00055,1330515,91,00:07:30,077,036,0017,0145,0000,0000,90,30,28,26,29,247
00056,1330515,91,00:07:40,077,035,0017,0145,0000,0000,90,30,27,26,30,247
00057,1330515,91,00:07:50,079,034,0017,0144,0000,0000,90,30,27,25,29,242
00058,1330515,91,00:08:00,081,033,0017,0145,0000,0000,90,30,27,25,29,246
00059,1330515,91,00:08:10,083,032,0017,0145,0000,0000,90,30,27,26,29,246
00060,1330515,91,00:08:20,083,033,0017,0145,0000,0000,90,30,28,26,29,241
00061,1330515,91,00:08:30,084,032,0017,0145,0000,0000,90,30,27,26,30,240
00062,1330515,91,00:08:40,085,031,0017,0145,0000,0000,90,30,27,26,29,254
00063,1330515,91,00:08:50,085,031,0017,0145,0000,0000,90,30,27,26,29,254
00064,1330515,91,00:09:00,087,032,0017,0145,0000,0000,90,30,27,26,29,252
00065,1330515,91,00:09:10,087,032,0017,0145,0000,0000,90,30,28,26,29,243
00066,1330515,91,00:09:20,087,032,0017,0144,0000,0000,90,30,28,26,30,250
00067,1330515,91,00:09:30,088,031,0017,0144,0000,0000,90,30,28,26,29,254
00068,1330515,91,00:09:40,088,031,0017,0145,0000,0000,90,30,28,26,29,247
00069,1330515,91,00:09:50,088,031,0017,0145,0000,0000,90,30,28,26,30,255
00070,1330515,91,00:10:00,089,030,0017,0144,0000,0000,90,30,27,26,29,252
00071,1330515,91,00:10:00,112,011,0017,0144,0000,0000,B0,30,12,11,12,140
00072,1330515,91,00:10:00,000,000,0017,0143,0000,0000,90,30,0,0,0,131
00073,1330515,91,00:10:10,010,060,0017,0144,0000,0000,90,30,6,3,5,131
00074,1330515,91,00:10:20,030,040,0016,0145,0000,0000,90,30,12,9,12,137
00075,1330515,91,00:10:30,050,034,0017,0145,0000,0000,90,30,17,15,18,250
00076,1330515,91,00:10:40,065,032,0017,0145,0000,0000,90,30,21,18,23,254
00077,1330515,91,00:10:50,074,032,0017,0145,0000,0000,90,30,24,21,25,247
00078,1330515,91,00:11:00,083,030,0016,0145,0000,0000,90,30,25,23,27,246
00079,1330515,91,00:11:10,088,029,0017,0145,0000,0000,90,30,26,24,28,255
00080,1330515,91,00:11:20,091,029,0016,0145,0000,0000,90,30,27,25,29,242
00081,1330515,91,00:11:30,095,028,0017,0145,0000,0000,90,30,27,25,28,247
00082,1330515,91,00:11:40,096,028,0017,0144,0000,0000,90,30,27,26,29,243
00083,1330515,91,00:11:50,099,027,0017,0144,0000,0000,90,30,27,26,29,243
00084,1330515,91,00:12:00,098,028,0017,0143,0000,0000,90,30,28,26,30,252
00085,1330515,91,00:12:10,099,028,0017,0144,0000,0000,90,30,28,27,30,251
00086,1330515,91,00:12:20,099,028,0017,0143,0000,0000,90,30,28,27,30,252
00087,1330515,91,00:12:30,099,028,0017,0142,0000,0000,90,30,28,27,30,253
00088,1330515,91,00:12:40,099,028,0016,0142,0000,0000,90,30,28,27,30,244
00089,1330515,91,00:12:50,099,028,0016,0143,0000,0000,90,30,28,26,30,244
00090,1330515,91,00:13:00,098,027,0017,0143,0000,0000,90,30,27,26,29,240
00091,1330515,91,00:13:10,099,028,0017,0142,0000,0000,90,30,28,26,29,240
00092,1330515,91,00:13:20,099,028,0017,0142,0000,0000,90,30,28,27,29,241
00093,1330515,91,00:13:30,098,028,0017,0142,0000,0000,90,30,28,27,30,248
00094,1330515,91,00:13:40,099,028,0017,0142,0000,0000,90,30,28,26,29,240
00095,1330515,91,00:13:50,098,028,0017,0142,0000,0000,90,30,28,26,29,241
00096,1330515,91,00:14:00,101,027,0017,0142,0000,0000,90,30,28,27,29,255
00097,1330515,91,00:14:10,103,027,0016,0141,0000,0000,90,30,28,26,29,254
00098,1330515,91,00:14:20,104,026,0016,0141,0000,0000,90,30,28,26,29,244
00099,1330515,91,00:14:30,107,026,0017,0140,0000,0000,90,30,28,27,29,246
00100,1330515,91,00:14:40,107,026,0017,0142,0000,0000,90,30,28,27,30,250
00101,1330515,91,00:14:50,107,026,0017,0141,0000,0000,90,30,28,27,30,249
00102,1330515,91,00:15:00,107,026,0017,0141,0000,0000,90,30,28,27,30,254
00103,1330515,91,00:15:10,105,026,0017,0141,0000,0000,90,30,28,27,30,252
00104,1330515,91,00:15:20,107,026,0017,0141,0000,0000,90,30,28,26,29,243
00105,1330515,91,00:15:30,107,026,0017,0140,0000,0000,90,30,28,27,30,251
00106,1330515,91,00:15:40,107,026,0017,0139,0000,0000,90,30,28,27,30,241
00107,1330515,91,00:15:50,107,026,0017,0140,0000,0000,90,30,28,27,29,247
00108,1330515,91,00:16:00,108,025,0017,0140,0000,0000,90,30,28,27,29,242
00109,1330515,91,00:16:10,108,025,0017,0141,0000,0000,90,30,28,27,29,243
00110,1330515,91,00:16:20,108,025,0017,0141,0000,0000,90,30,28,27,30,240
00111,1330515,91,00:16:30,108,025,0017,0140,0000,0000,90,30,28,27,30,241
00112,1330515,91,00:16:40,108,025,0017,0140,0000,0000,90,30,28,27,30,245
00113,1330515,91,00:16:50,109,025,0017,0140,0000,0000,90,30,28,27,29,252
00114,1330515,91,00:17:00,109,025,0017,0139,0000,0000,90,30,28,27,29,241
00115,1330515,91,00:17:10,111,025,0017,0139,0000,0000,90,30,28,27,30,240
00116,1330515,91,00:17:20,113,024,0017,0139,0000,0000,90,30,28,27,29,251
00117,1330515,91,00:17:30,113,024,0017,0140,0000,0000,90,30,28,27,29,245
00118,1330515,91,00:17:40,113,024,0017,0138,0000,0000,90,30,28,27,30,250
00119,1330515,91,00:17:50,114,024,0017,0139,0000,0000,90,30,28,27,29,244
00120,1330515,91,00:18:00,112,025,0017,0139,0000,0000,90,30,28,28,30,244
00121,1330515,91,00:18:10,113,024,0016,0139,0000,0000,90,30,28,27,30,250
00122,1330515,91,00:18:20,113,024,0016,0139,0000,0000,90,30,28,27,30,250
00123,1330515,91,00:18:30,113,024,0017,0138,0000,0000,90,30,28,27,29,242
00124,1330515,91,00:18:40,114,024,0017,0138,0000,0000,90,30,28,27,29,245
00125,1330515,91,00:18:50,114,024,0017,0138,0000,0000,90,30,28,27,29,245
00126,1330515,91,00:19:00,113,024,0017,0138,0000,0000,90,30,28,27,30,253
00127,1330515,91,00:19:10,116,024,0017,0138,0000,0000,90,30,28,27,29,240
00128,1330515,91,00:19:20,117,024,0017,0138,0000,0000,90,30,29,28,30,251
00129,1330515,91,00:19:30,116,024,0017,0138,0000,0000,90,30,28,28,30,251
00130,1330515,91,00:19:40,116,024,0017,0137,0000,0000,90,30,28,27,29,252
00131,1330515,91,00:19:50,117,024,0017,0138,0000,0000,90,30,29,28,30,244
00132,1330515,91,00:20:00,117,023,0017,0137,0000,0000,B0,30,27,25,27,142
00133,1330515,91,00:20:00,139,000,0017,0137,0000,0000,B0,30,0,0,0,247
00134,1330515,91,00:20:10,004,050,0017,0138,0000,0000,90,30,2,1,2,142
00135,1330515,91,00:20:20,022,031,0017,0138,0000,0000,90,30,8,5,7,132
00136,1330515,91,00:20:30,043,032,0017,0139,0000,0000,90,30,14,10,14,250
00137,1330515,91,00:20:40,065,027,0017,0138,0000,0000,90,30,18,15,20,243
00138,1330515,91,00:20:50,083,024,0017,0138,0000,0000,90,30,21,17,23,253
00139,1330515,91,00:21:00,097,023,0017,0138,0000,0000,90,30,24,21,25,252
00140,1330515,91,00:21:10,107,024,0017,0137,0000,0000,90,30,26,24,27,246
00141,1330515,91,00:21:20,111,024,0017,0137,0000,0000,90,30,27,26,28,255
00142,1330515,91,00:21:30,116,023,0017,0136,0000,0000,90,30,27,26,28,252
00143,1330515,91,00:21:40,117,023,0017,0135,0000,0000,90,30,28,27,29,247
00144,1330515,91,00:21:50,118,023,0017,0134,0000,0000,90,30,28,27,30,247
00145,1330515,91,00:22:00,118,023,0017,0133,0000,0000,90,30,28,28,30,248
00146,1330515,91,00:22:10,117,023,0017,0132,0000,0000,90,30,28,28,30,244
00147,1330515,91,00:22:20,118,024,0017,0132,0000,0000,90,30,29,28,30,255
00148,1330515,91,00:22:30,118,024,0018,0131,0000,0000,90,30,29,28,30,253
00149,1330515,91,00:22:40,118,024,0018,0131,0000,0000,90,30,29,28,30,251
00150,1330515,91,00:22:50,118,024,0018,0130,0000,0000,90,30,29,28,30,243
00151,1330515,91,00:23:00,118,024,0018,0130,0000,0000,90,30,29,28,30,246
00152,1330515,91,00:23:10,118,024,0018,0130,0000,0000,90,30,29,28,30,244
00153,1330515,91,00:23:20,117,024,0018,0129,0000,0000,90,30,29,28,30,241
00154,1330515,91,00:23:30,117,024,0018,0130,0000,0000,90,30,29,28,30,255
00155,1330515,91,00:23:40,117,024,0018,0128,0000,0000,90,30,29,28,30,240
00156,1330515,91,00:23:50,117,023,0018,0129,0000,0000,90,30,28,28,30,245
00157,1330515,91,00:24:00,117,023,0018,0129,0000,0000,90,30,28,28,30,246
00158,1330515,91,00:24:10,117,023,0018,0130,0000,0000,90,30,28,28,30,240
00159,1330515,91,00:24:20,117,023,0018,0128,0000,0000,90,30,28,28,30,251
00160,1330515,91,00:24:30,117,023,0018,0129,0000,0000,90,30,28,28,30,241
00161,1330515,91,00:24:40,117,023,0018,0129,0000,0000,90,30,28,28,30,247
00162,1330515,91,00:24:50,118,023,0018,0130,0000,0000,90,30,28,28,30,242
00163,1330515,91,00:25:00,118,023,0018,0129,0000,0000,90,30,28,28,30,255
00164,1330515,91,00:25:10,117,023,0018,0130,0000,0000,90,30,28,28,30,254
00165,1330515,91,00:25:20,117,023,0018,0129,0000,0000,90,30,28,28,30,244
00166,1330515,91,00:25:30,117,023,0018,0130,0000,0000,90,30,28,28,30,254
00167,1330515,91,00:25:40,117,023,0018,0129,0000,0000,90,30,28,28,30,240
00168,1330515,91,00:25:50,117,023,0018,0130,0000,0000,90,30,28,28,30,246
00169,1330515,91,00:26:00,117,023,0018,0129,0000,0000,90,30,28,28,30,249
00170,1330515,91,00:26:10,117,023,0018,0129,0000,0000,90,30,28,28,30,240
00171,1330515,91,00:26:20,117,023,0018,0129,0000,0000,90,30,28,28,30,242
00172,1330515,91,00:26:30,117,023,0019,0129,0000,0000,90,30,28,28,30,241
00173,1330515,91,00:26:40,117,023,0019,0129,0000,0000,90,30,28,27,30,248
00174,1330515,91,00:26:50,118,023,0019,0128,0000,0000,90,30,28,28,29,247
00175,1330515,91,00:27:00,117,023,0019,0128,0000,0000,90,30,28,28,30,245
00176,1330515,91,00:27:10,117,023,0019,0129,0000,0000,90,30,28,28,30,246
00177,1330515,91,00:27:20,117,023,0019,0128,0000,0000,90,30,28,28,30,245
00178,1330515,91,00:27:30,117,023,0018,0128,0000,0000,90,30,28,28,30,250
00179,1330515,91,00:27:40,117,023,0019,0128,0000,0000,90,30,28,28,30,253
00180,1330515,91,00:27:50,117,023,0019,0128,0000,0000,90,30,28,28,29,242
00181,1330515,91,00:28:00,118,024,0019,0128,0000,0000,90,30,29,28,29,240
00182,1330515,91,00:28:10,117,023,0019,0128,0000,0000,90,30,28,28,30,243
00183,1330515,91,00:28:20,117,023,0019,0128,0000,0000,90,30,28,28,30,241
00184,1330515,91,00:28:30,117,023,0019,0128,0000,0000,90,30,28,28,30,247
00185,1330515,91,00:28:40,117,023,0019,0127,0000,0000,90,30,28,28,30,254
00186,1330515,91,00:28:50,117,023,0019,0127,0000,0000,90,30,28,28,30,252
00187,1330515,91,00:29:00,118,023,0019,0127,0000,0000,90,30,28,28,30,246
00188,1330515,91,00:29:10,117,023,0019,0127,0000,0000,90,30,28,28,30,247
00189,1330515,91,00:29:20,118,023,0019,0128,0000,0000,90,30,28,28,29,253
00190,1330515,91,00:29:30,118,023,0019,0126,0000,0000,90,30,28,28,30,242
00191,1330515,91,00:29:40,118,023,0019,0126,0000,0000,90,30,28,28,30,244
00192,1330515,91,00:29:50,118,023,0019,0126,0000,0000,90,30,28,28,30,246
00193,1330515,91,00:30:00,118,023,0019,0126,0000,0000,90,30,28,28,30,250
00194,1330515,91,00:30:00,128,010,0019,0127,0000,0000,B0,30,12,11,12,135
00195,1330515,91,00:30:00,089,000,0019,0126,0000,0000,B0,30,0,0,0,254
00196,1330515,91,00:30:10,010,040,0019,0127,0000,0000,90,30,5,3,4,128
00197,1330515,91,00:30:20,030,033,0019,0127,0000,0000,90,30,10,7,10,134
00198,1330515,91,00:30:30,052,030,0019,0128,0000,0000,90,30,16,12,17,240
00199,1330515,91,00:30:40,073,027,0019,0128,0000,0000,90,30,20,17,21,246
00200,1330515,91,00:30:50,090,025,0020,0127,0000,0000,90,30,23,20,24,252
00201,1330515,91,00:31:00,102,024,0019,0127,0000,0000,90,30,25,23,26,255
00202,1330515,91,00:31:10,112,023,0020,0127,0000,0000,90,30,26,25,27,245
00203,1330515,91,00:31:20,117,023,0019,0126,0000,0000,90,30,27,25,28,247
00204,1330515,91,00:31:30,120,023,0019,0126,0000,0000,90,30,28,27,29,249
00205,1330515,91,00:31:40,121,023,0019,0126,0000,0000,90,30,28,27,29,254
00206,1330515,91,00:31:50,124,022,0019,0126,0000,0000,90,30,28,28,29,247
00207,1330515,91,00:32:00,124,022,0019,0125,0000,0000,90,30,28,28,29,243
00208,1330515,91,00:32:10,125,023,0019,0125,0000,0000,90,30,29,28,29,252
00209,1330515,91,00:32:20,126,023,0020,0125,0000,0000,90,30,29,29,30,254
00210,1330515,91,00:32:30,127,022,0019,0125,0000,0000,90,30,29,29,30,253
00211,1330515,91,00:32:40,127,022,0020,0125,0000,0000,90,30,29,29,30,241
00212,1330515,91,00:32:50,127,022,0019,0123,0000,0000,90,30,29,29,30,255
00213,1330515,91,00:33:00,126,023,0019,0124,0000,0000,90,30,29,29,30,253
00214,1330515,91,00:33:10,125,023,0020,0124,0000,0000,90,30,29,29,30,242
00215,1330515,91,00:33:20,126,023,0019,0124,0000,0000,90,30,29,29,30,249
00216,1330515,91,00:33:30,127,022,0020,0124,0000,0000,90,30,29,29,30,241
00217,1330515,91,00:33:40,126,023,0020,0124,0000,0000,90,30,29,29,30,247
00218,1330515,91,00:33:50,125,023,0019,0124,0000,0000,90,30,29,29,30,240
00219,1330515,91,00:34:00,126,023,0020,0124,0000,0000,90,30,29,29,30,250
00220,1330515,91,00:34:10,126,023,0019,0123,0000,0000,90,30,29,29,30,252
00221,1330515,91,00:34:20,125,023,0020,0123,0000,0000,90,30,29,29,30,247
00222,1330515,91,00:34:30,126,023,0020,0122,0000,0000,90,30,29,29,30,247
00223,1330515,91,00:34:40,126,023,0019,0123,0000,0000,90,30,29,29,30,250
00224,1330515,91,00:34:50,125,023,0020,0123,0000,0000,90,30,29,29,30,245
00225,1330515,91,00:35:00,126,023,0020,0123,0000,0000,90,30,29,29,30,243
00226,1330515,91,00:35:10,125,023,0020,0123,0000,0000,90,30,29,29,30,242
00227,1330515,91,00:35:20,126,023,0020,0123,0000,0000,90,30,29,29,30,243
00228,1330515,91,00:35:30,125,023,0020,0123,0000,0000,90,30,29,29,30,254
00229,1330515,91,00:35:40,126,023,0020,0122,0000,0000,90,30,29,29,30,250
00230,1330515,91,00:35:50,125,023,0020,0122,0000,0000,90,30,29,29,30,240
00231,1330515,91,00:36:00,126,023,0020,0123,0000,0000,90,30,29,29,30,245
00232,1330515,91,00:36:10,125,023,0020,0121,0000,0000,90,30,29,29,30,246
00233,1330515,91,00:36:20,126,023,0020,0122,0000,0000,90,30,29,29,30,244
00234,1330515,91,00:36:30,125,023,0020,0121,0000,0000,90,30,29,29,30,242
00235,1330515,91,00:36:40,126,023,0020,0121,0000,0000,90,30,29,29,30,247
00236,1330515,91,00:36:50,125,023,0020,0122,0000,0000,90,30,29,29,30,245
00237,1330515,91,00:37:00,126,023,0020,0122,0000,0000,90,30,29,29,30,243
00238,1330515,91,00:37:10,125,023,0020,0121,0000,0000,90,30,29,29,30,253
00239,1330515,91,00:37:20,126,023,0020,0122,0000,0000,90,30,29,29,30,255
00240,1330515,91,00:37:30,125,023,0020,0121,0000,0000,90,30,29,29,30,240
00241,1330515,91,00:37:40,126,023,0020,0121,0000,0000,90,30,29,29,30,245
00242,1330515,91,00:37:50,125,023,0020,0121,0000,0000,90,30,29,29,30,244
00243,1330515,91,00:38:00,126,023,0020,0120,0000,0000,90,30,29,29,30,253
00244,1330515,91,00:38:10,125,023,0020,0120,0000,0000,90,30,29,29,30,248
00245,1330515,91,00:38:20,126,023,0020,0120,0000,0000,90,30,29,29,30,249
00246,1330515,91,00:38:30,125,023,0020,0121,0000,0000,90,30,29,29,30,249
00247,1330515,91,00:38:40,126,023,0020,0121,0000,0000,90,30,29,29,30,252
00248,1330515,91,00:38:50,125,023,0020,0120,0000,0000,90,30,29,29,30,240
00249,1330515,91,00:39:00,125,023,0020,0120,0000,0000,90,30,29,29,30,245
00250,1330515,91,00:39:10,125,023,0020,0121,0000,0000,90,30,29,29,30,253
00251,1330515,91,00:39:20,125,023,0020,0120,0000,0000,90,30,29,29,30,254
00252,1330515,91,00:39:30,126,023,0021,0120,0000,0000,90,30,29,29,30,254
00253,1330515,91,00:39:40,125,023,0020,0120,0000,0000,90,30,29,29,30,250
00254,1330515,91,00:39:50,126,023,0020,0120,0000,0000,90,30,29,29,30,255
00255,1330515,91,00:40:00,125,023,0020,0120,0000,0000,90,30,29,29,30,246
00256,1330515,91,00:40:00,137,000,0020,0119,0000,0000,B0,30,0,0,0,247
00257,1330515,91,00:40:10,002,100,0020,0120,0000,0000,90,30,2,0,2,128
00258,1330515,91,00:40:20,018,038,0020,0121,0000,0000,90,30,7,5,7,137
00259,1330515,91,00:40:30,042,030,0020,0121,0000,0000,90,30,13,9,13,133
00260,1330515,91,00:40:40,066,027,0021,0122,0000,0000,90,30,18,15,19,243
00261,1330515,91,00:40:50,084,025,0021,0120,0000,0000,90,30,21,19,23,240
00262,1330515,91,00:41:00,100,024,0021,0121,0000,0000,90,30,24,22,25,241
00263,1330515,91,00:41:10,110,023,0020,0120,0000,0000,90,30,26,24,27,241
00264,1330515,91,00:41:20,117,023,0020,0121,0000,0000,90,30,27,25,28,252
00265,1330515,91,00:41:30,120,023,0021,0121,0000,0000,90,30,28,27,29,245
00266,1330515,91,00:41:40,125,022,0021,0120,0000,0000,90,30,28,27,28,245
00267,1330515,91,00:41:50,126,022,0020,0119,0000,0000,90,30,28,28,29,243
00268,1330515,91,00:42:00,127,022,0021,0119,0000,0000,90,30,29,28,30,243
00269,1330515,91,00:42:10,126,023,0021,0118,0000,0000,90,30,29,28,30,242
00270,1330515,91,00:42:20,125,023,0020,0118,0000,0000,90,30,29,28,30,251
00271,1330515,91,00:42:30,126,023,0021,0118,0000,0000,90,30,29,28,30,249
00272,1330515,91,00:42:40,126,023,0020,0118,0000,0000,90,30,29,28,30,252
00273,1330515,91,00:42:50,124,022,0020,0117,0000,0000,90,30,28,28,30,241
00274,1330515,91,00:43:00,128,021,0020,0117,0000,0000,90,30,28,27,29,250
00275,1330515,91,00:43:10,127,022,0020,0116,0000,0000,90,30,29,28,29,249
00276,1330515,91,00:43:20,127,022,0020,0115,0000,0000,90,30,29,28,30,242
00277,1330515,91,00:43:30,127,022,0019,0114,0000,0000,90,30,29,28,30,249
00278,1330515,91,00:43:40,127,022,0020,0114,0000,0000,90,30,29,29,30,250
00279,1330515,91,00:43:50,127,022,0019,0112,0000,0000,90,30,29,29,30,246
00280,1330515,91,00:44:00,127,022,0019,0112,0000,0000,90,30,29,28,30,243
00281,1330515,91,00:44:10,126,023,0020,0112,0000,0000,90,30,29,28,30,249
00282,1330515,91,00:44:20,126,023,0019,0112,0000,0000,90,30,29,28,30,243
00283,1330515,91,00:44:30,126,023,0019,0111,0000,0000,90,30,29,28,30,240
00284,1330515,91,00:44:40,126,023,0020,0111,0000,0000,90,30,29,27,30,245
00285,1330515,91,00:44:40,131,010,0019,0110,0000,0000,B0,30,13,12,13,140
00286,1330515,91,00:44:40,088,000,0019,0110,0000,0000,B0,30,0,0,0,252
00287,1330515,91,00:44:50,010,050,0019,0112,0000,0000,90,30,5,3,4,131
00288,1330515,91,00:45:00,029,034,0019,0112,0000,0000,90,30,10,7,10,130
00289,1330515,91,00:45:10,052,028,0019,0112,0000,0000,90,30,15,12,17,240
00290,1330515,91,00:45:20,073,026,0020,0112,0000,0000,90,30,19,15,21,242
00291,1330515,91,00:45:30,091,024,0020,0112,0000,0000,90,30,22,19,24,253
00292,1330515,91,00:45:40,102,023,0020,0111,0000,0000,90,30,24,21,26,249
00293,1330515,91,00:45:50,115,021,0021,0111,0000,0000,90,30,25,23,27,254
00294,1330515,91,00:46:00,122,022,0020,0111,0000,0000,90,30,27,25,27,253
00295,1330515,91,00:46:10,126,021,0019,0111,0000,0000,90,30,27,26,28,252
00296,1330515,91,00:46:20,127,022,0019,0110,0000,0000,90,30,29,28,29,254
00297,1330515,91,00:46:30,126,023,0019,0110,0000,0000,90,30,29,28,30,246
00298,1330515,91,00:46:40,126,022,0019,0110,0000,0000,90,30,28,27,29,249
00299,1330515,91,00:46:50,124,022,0018,0108,0000,0000,90,30,28,27,30,251
00300,1330515,91,00:47:00,125,022,0019,0107,0000,0000,90,30,28,27,29,249
00301,1330515,91,00:47:10,125,022,0019,0108,0000,0000,90,30,28,26,30,255
00302,1330515,91,00:47:20,126,022,0019,0107,0000,0000,90,30,28,26,29,251
00303,1330515,91,00:47:30,127,022,0019,0108,0000,0000,90,30,28,27,30,252
00304,1330515,91,00:47:40,128,022,0018,0107,0000,0000,90,30,29,28,29,251
00305,1330515,91,00:47:50,128,022,0018,0107,0000,0000,90,30,29,28,29,251
00306,1330515,91,00:48:00,127,022,0018,0107,0000,0000,90,30,29,27,30,250
00307,1330515,91,00:48:00,134,008,0018,0107,0000,0000,B0,30,12,11,12,135
00308,1330515,91,00:48:10,000,000,0018,0106,0000,0000,90,30,0,0,0,143
00309,1330515,91,00:48:20,011,045,0018,0109,0000,0000,90,30,5,2,5,129
00310,1330515,91,00:48:30,032,031,0017,0109,0000,0000,90,30,10,7,10,135
00311,1330515,91,00:48:40,058,025,0018,0110,0000,0000,90,30,15,12,17,252
00312,1330515,91,00:48:50,080,025,0018,0109,0000,0000,90,30,20,17,21,245
00313,1330515,91,00:49:00,097,022,0018,0108,0000,0000,90,30,22,20,24,243
00314,1330515,91,00:49:10,109,022,0018,0108,0000,0000,90,30,25,23,26,245
00315,1330515,91,00:49:20,114,021,0017,0107,0000,0000,90,30,26,24,28,242
00316,1330515,91,00:49:30,123,021,0018,0106,0000,0000,90,30,27,26,28,249
00317,1330515,91,00:49:40,126,021,0017,0106,0000,0000,90,30,28,27,28,251
