SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1423112,UsbEnhanced,USB,BERN1,515,39,01.01.2022 11:11:11,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Test1,Right,A,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
01109,1423112,39,03:00:10,015,006,0013,0048,0000,0000,90,30,1,0,1,132
01110,1423112,39,03:00:20,041,019,0013,0048,0000,0000,90,30,9,2,11,248
01111,1423112,39,03:00:30,064,023,0013,0048,0000,0000,90,30,15,8,19,141
01112,1423112,39,03:00:40,080,023,0013,0049,0000,0000,90,30,19,12,24,254
01113,1423112,39,03:00:50,089,023,0013,0049,0000,0000,90,30,21,14,26,248
01114,1423112,39,03:01:00,097,022,0013,0048,0000,0000,90,30,22,15,28,248
01115,1423112,39,03:01:10,099,023,0013,0048,0000,0000,90,30,23,16,29,244
01116,1423112,39,03:01:20,102,022,0013,0048,0000,0000,90,30,23,16,29,246
01117,1423112,39,03:01:30,105,021,0013,0048,0000,0000,90,30,23,16,29,242
01118,1423112,39,03:01:40,105,022,0013,0048,0000,0000,90,30,24,18,30,248
01119,1423112,39,03:01:50,105,022,0013,0048,0000,0000,90,30,24,19,30,249
01120,1423112,39,03:02:00,105,022,0013,0048,0000,0000,90,30,24,18,30,244
01121,1423112,39,03:02:10,108,022,0013,0048,0000,0000,90,30,24,16,29,255
01122,1423112,39,03:02:20,108,023,0013,0048,0000,0000,90,30,25,18,29,241
01123,1423112,39,03:02:30,108,022,0013,0048,0000,0000,90,30,24,18,29,241
01124,1423112,39,03:02:40,105,022,0013,0048,0000,0000,90,30,24,19,30,245
01125,1423112,39,03:02:50,107,023,0013,0048,0000,0000,90,30,25,19,30,247
01126,1423112,39,03:03:00,106,022,0013,0048,0000,0000,90,30,24,16,29,246
01127,1423112,39,03:03:10,108,022,0013,0047,0000,0000,90,30,24,18,30,241
01128,1423112,39,03:03:20,105,023,0013,0047,0000,0000,90,30,25,19,30,241
01129,1423112,39,03:03:30,103,023,0012,0048,0000,0000,90,30,24,17,29,254
01130,1423112,39,03:03:40,106,023,0013,0048,0000,0000,90,30,25,19,30,242
01131,1423112,39,03:03:50,105,021,0012,0048,0000,0000,90,30,23,15,29,240
01132,1423112,39,03:04:00,104,022,0013,0048,0000,0000,90,30,23,16,29,241
01133,1423112,39,03:04:10,106,023,0013,0047,0000,0000,90,30,25,19,30,252
01134,1423112,39,03:04:20,106,023,0013,0048,0000,0000,90,30,25,18,30,246
01135,1423112,39,03:04:30,105,022,0013,0048,0000,0000,90,30,24,17,29,242
01136,1423112,39,03:04:40,104,023,0012,0048,0000,0000,90,30,24,17,30,255
01137,1423112,39,03:04:50,106,022,0013,0048,0000,0000,90,30,24,18,30,242
01138,1423112,39,03:05:00,105,023,0013,0048,0000,0000,90,30,25,18,30,250
01139,1423112,39,03:05:10,105,023,0013,0047,0000,0000,90,30,25,19,30,244
01140,1423112,39,03:05:20,104,024,0013,0048,0000,0000,90,30,25,19,30,240
01141,1423112,39,03:05:30,106,022,0013,0047,0000,0000,90,30,24,17,29,252
01142,1423112,39,03:05:40,104,024,0013,0047,0000,0000,90,30,25,19,30,251
01143,1423112,39,03:05:50,105,023,0013,0047,0000,0000,90,30,25,19,30,253
01144,1423112,39,03:06:00,104,024,0013,0047,0000,0000,90,30,25,19,30,250
01145,1423112,39,03:06:10,103,024,0014,0048,0000,0000,90,30,25,18,30,244
01146,1423112,39,03:06:20,104,023,0014,0047,0000,0000,90,30,23,18,29,245
01147,1423112,39,03:06:30,109,022,0013,0048,0000,0000,90,30,25,17,29,248
01148,1423112,39,03:06:40,105,023,0013,0046,0000,0000,90,30,25,19,30,245
01149,1423112,39,03:06:50,106,021,0013,0048,0000,0000,90,30,24,16,29,252
01150,1423112,39,03:07:00,106,023,0013,0047,0000,0000,90,30,25,17,30,245
01151,1423112,39,03:07:10,105,022,0014,0047,0000,0000,90,30,24,18,29,246
01152,1423112,39,03:07:20,107,022,0013,0047,0000,0000,90,30,24,17,29,252
01153,1423112,39,03:07:30,104,023,0013,0047,0000,0000,90,30,24,19,30,248
01154,1423112,39,03:07:40,105,023,0013,0048,0000,0000,90,30,25,19,30,247
01155,1423112,39,03:07:50,106,022,0013,0046,0000,0000,90,30,24,18,29,243
01156,1423112,39,03:08:00,103,023,0013,0047,0000,0000,90,30,24,18,30,247
01157,1423112,39,03:08:10,103,023,0013,0046,0000,0000,90,30,24,19,30,247
01158,1423112,39,03:08:20,104,024,0013,0047,0000,0000,90,30,25,19,30,251
01159,1423112,39,03:08:30,106,022,0013,0047,0000,0000,90,30,24,17,29,248
01160,1423112,39,03:08:40,103,023,0013,0047,0000,0000,90,30,24,18,30,246
01161,1423112,39,03:08:50,104,023,0013,0047,0000,0000,90,30,24,18,30,241
01162,1423112,39,03:09:00,102,024,0013,0047,0000,0000,90,30,24,18,30,247
01163,1423112,39,03:09:10,102,023,0013,0046,0000,0000,90,30,24,16,29,247
01164,1423112,39,03:09:20,104,024,0013,0047,0000,0000,90,30,25,18,29,252
01165,1423112,39,03:09:30,103,023,0013,0046,0000,0000,90,30,24,18,30,244
01166,1423112,39,03:09:40,104,024,0013,0047,0000,0000,90,30,25,19,30,241
01167,1423112,39,03:09:50,104,024,0013,0047,0000,0000,90,30,25,19,30,241
01168,1423112,39,03:10:00,102,023,0013,0047,0000,0000,90,30,24,18,30,242
01169,1423112,39,03:10:00,170,000,0013,0046,0000,0000,B0,30,0,0,0,243
01170,1423112,39,03:10:00,003,000,0013,0047,0000,0000,90,30,0,0,0,132
01171,1423112,39,03:10:10,030,013,0013,0047,0000,0000,90,30,4,0,6,132
01172,1423112,39,03:10:20,056,019,0013,0049,0000,0000,90,30,12,4,15,134
01173,1423112,39,03:10:30,075,021,0013,0049,0000,0000,90,30,16,8,22,128
01174,1423112,39,03:10:40,086,023,0013,0048,0000,0000,90,30,20,12,25,243
01175,1423112,39,03:10:50,091,024,0013,0049,0000,0000,90,30,22,15,27,244
01176,1423112,39,03:11:00,097,023,0014,0047,0000,0000,90,30,23,16,28,246
01177,1423112,39,03:11:10,099,024,0013,0047,0000,0000,90,30,24,17,29,255
01178,1423112,39,03:11:20,103,022,0013,0047,0000,0000,90,30,23,16,28,240
01179,1423112,39,03:11:30,104,023,0013,0048,0000,0000,90,30,24,18,29,241
01180,1423112,39,03:11:40,105,022,0014,0047,0000,0000,90,30,24,18,29,248
01181,1423112,39,03:11:50,105,022,0013,0048,0000,0000,90,30,24,18,29,240
01182,1423112,39,03:12:00,104,023,0013,0046,0000,0000,90,30,24,18,30,243
01183,1423112,39,03:12:10,105,022,0013,0047,0000,0000,90,30,24,18,30,242
01184,1423112,39,03:12:20,105,022,0013,0046,0000,0000,90,30,24,17,29,240
01185,1423112,39,03:12:30,103,023,0013,0047,0000,0000,90,30,24,17,30,254
01186,1423112,39,03:12:40,103,023,0013,0048,0000,0000,90,30,24,18,30,250
01187,1423112,39,03:12:50,101,023,0013,0047,0000,0000,90,30,24,17,30,248
01188,1423112,39,03:13:00,104,023,0012,0047,0000,0000,90,30,24,18,29,240
01189,1423112,39,03:13:10,103,023,0013,0046,0000,0000,90,30,25,19,30,255
01190,1423112,39,03:13:20,103,023,0013,0046,0000,0000,90,30,24,18,30,244
01191,1423112,39,03:13:30,101,023,0013,0046,0000,0000,90,30,24,18,30,246
01192,1423112,39,03:13:40,104,023,0013,0046,0000,0000,90,30,24,16,29,241
01193,1423112,39,03:13:50,102,024,0013,0046,0000,0000,90,30,25,18,30,247
01194,1423112,39,03:14:00,101,023,0012,0047,0000,0000,90,30,24,18,30,247
01195,1423112,39,03:14:10,101,023,0013,0046,0000,0000,90,30,24,17,30,248
01196,1423112,39,03:14:20,103,023,0012,0046,0000,0000,90,30,24,17,29,243
01197,1423112,39,03:14:30,101,023,0014,0046,0000,0000,90,30,24,18,30,240
01198,1423112,39,03:14:40,103,023,0013,0046,0000,0000,90,30,23,17,29,253
01199,1423112,39,03:14:50,109,022,0013,0046,0000,0000,90,30,24,17,29,241
01200,1423112,39,03:15:00,105,023,0013,0046,0000,0000,90,30,25,18,30,253
01201,1423112,39,03:15:10,105,022,0012,0046,0000,0000,90,30,24,17,30,243
01202,1423112,39,03:15:20,106,022,0013,0046,0000,0000,90,30,24,17,29,249
01203,1423112,39,03:15:30,103,024,0013,0046,0000,0000,90,30,25,18,30,252
01204,1423112,39,03:15:40,103,024,0013,0046,0000,0000,90,30,25,19,30,253
01205,1423112,39,03:15:50,103,024,0013,0046,0000,0000,90,30,25,19,30,253
01206,1423112,39,03:16:00,103,022,0013,0046,0000,0000,90,30,23,16,29,255
01207,1423112,39,03:16:10,099,025,0013,0046,0000,0000,90,30,25,18,30,250
01208,1423112,39,03:16:20,103,022,0013,0046,0000,0000,90,30,23,15,29,240
01209,1423112,39,03:16:30,105,021,0013,0046,0000,0000,90,30,23,16,29,246
01210,1423112,39,03:16:40,106,023,0013,0046,0000,0000,90,30,25,18,30,248
01211,1423112,39,03:16:50,104,023,0012,0045,0000,0000,90,30,24,18,29,241
01212,1423112,39,03:17:00,106,022,0013,0046,0000,0000,90,30,24,17,30,240
01213,1423112,39,03:17:10,102,023,0013,0046,0000,0000,90,30,24,18,30,250
01214,1423112,39,03:17:20,103,024,0013,0046,0000,0000,90,30,25,19,30,248
01215,1423112,39,03:17:30,101,024,0012,0047,0000,0000,90,30,24,19,30,251
01216,1423112,39,03:17:40,102,023,0013,0046,0000,0000,90,30,24,16,29,252
01217,1423112,39,03:17:50,102,023,0012,0046,0000,0000,90,30,24,18,29,243
01218,1423112,39,03:18:00,105,021,0013,0046,0000,0000,90,30,23,15,29,248
01219,1423112,39,03:18:10,103,023,0013,0047,0000,0000,90,30,24,18,30,255
01220,1423112,39,03:18:20,105,022,0013,0046,0000,0000,90,30,24,18,29,248
01221,1423112,39,03:18:30,101,023,0013,0046,0000,0000,90,30,24,18,30,245
01222,1423112,39,03:18:40,101,023,0014,0046,0000,0000,90,30,24,18,30,246
01223,1423112,39,03:18:50,099,024,0013,0046,0000,0000,90,30,24,18,30,246
01224,1423112,39,03:19:00,100,024,0013,0046,0000,0000,90,30,24,18,29,252
01225,1423112,39,03:19:10,099,024,0013,0046,0000,0000,90,30,24,19,30,244
01226,1423112,39,03:19:20,099,024,0013,0046,0000,0000,90,30,24,18,30,245
01227,1423112,39,03:19:30,101,023,0013,0046,0000,0000,90,30,24,17,30,253
01228,1423112,39,03:19:40,098,024,0013,0046,0000,0000,90,30,24,17,30,243
01229,1423112,39,03:19:50,099,024,0013,0046,0000,0000,90,30,24,17,30,242
01230,1423112,39,03:20:00,123,011,0013,0046,0000,0000,B0,30,13,9,15,241
01231,1423112,39,03:20:00,120,000,0013,0046,0000,0000,B0,30,0,0,0,251
01232,1423112,39,03:20:10,015,006,0013,0046,0000,0000,90,30,2,0,1,128
01233,1423112,39,03:20:20,040,020,0013,0046,0000,0000,90,30,9,2,11,253
01234,1423112,39,03:20:30,063,022,0013,0047,0000,0000,90,30,14,7,19,140
01235,1423112,39,03:20:40,078,024,0013,0047,0000,0000,90,30,19,10,24,246
01236,1423112,39,03:20:50,087,024,0013,0047,0000,0000,90,30,21,14,26,249
01237,1423112,39,03:21:00,092,023,0013,0047,0000,0000,90,30,22,15,28,243
01238,1423112,39,03:21:10,100,022,0013,0047,0000,0000,90,30,22,13,28,240
01239,1423112,39,03:21:20,099,023,0013,0047,0000,0000,90,30,23,17,29,246
01240,1423112,39,03:21:30,102,023,0013,0046,0000,0000,90,30,24,16,29,253
01241,1423112,39,03:21:40,103,023,0013,0046,0000,0000,90,30,24,18,29,244
01242,1423112,39,03:21:50,105,022,0013,0046,0000,0000,90,30,24,17,29,254
01243,1423112,39,03:22:00,104,023,0013,0046,0000,0000,90,30,24,17,30,241
01244,1423112,39,03:22:10,106,022,0013,0046,0000,0000,90,30,24,16,29,253
01245,1423112,39,03:22:20,103,023,0013,0046,0000,0000,90,30,24,18,30,253
01246,1423112,39,03:22:30,104,023,0013,0046,0000,0000,90,30,24,18,30,248
01247,1423112,39,03:22:40,104,023,0013,0046,0000,0000,90,30,24,17,29,249
01248,1423112,39,03:22:50,103,024,0013,0046,0000,0000,90,30,24,18,30,240
01249,1423112,39,03:23:00,103,024,0013,0046,0000,0000,90,30,25,19,30,245
01250,1423112,39,03:23:10,105,021,0013,0046,0000,0000,90,30,23,15,29,253
01251,1423112,39,03:23:20,105,023,0013,0046,0000,0000,90,30,25,19,30,255
01252,1423112,39,03:23:30,103,023,0012,0046,0000,0000,90,30,25,18,30,251
01253,1423112,39,03:23:40,105,022,0012,0046,0000,0000,90,30,24,18,30,251
01254,1423112,39,03:23:50,106,022,0013,0046,0000,0000,90,30,24,15,29,250
01255,1423112,39,03:24:00,102,023,0013,0045,0000,0000,90,30,24,18,30,250
01256,1423112,39,03:24:10,103,023,0013,0045,0000,0000,90,30,24,18,30,249
01257,1423112,39,03:24:20,105,023,0013,0045,0000,0000,90,30,25,17,29,251
01258,1423112,39,03:24:30,105,021,0012,0045,0000,0000,90,30,23,15,29,242
01259,1423112,39,03:24:40,105,022,0013,0046,0000,0000,90,30,24,16,30,249
01260,1423112,39,03:24:50,102,023,0012,0046,0000,0000,90,30,24,18,30,251
01261,1423112,39,03:25:00,103,023,0012,0046,0000,0000,90,30,24,18,30,255
01262,1423112,39,03:25:10,103,023,0013,0046,0000,0000,90,30,24,18,29,244
01263,1423112,39,03:25:20,105,022,0013,0045,0000,0000,90,30,24,17,29,253
01264,1423112,39,03:25:30,105,022,0013,0046,0000,0000,90,30,24,16,29,249
01265,1423112,39,03:25:40,103,023,0013,0046,0000,0000,90,30,24,19,30,255
01266,1423112,39,03:25:50,102,023,0013,0047,0000,0000,90,30,24,18,30,252
01267,1423112,39,03:26:00,102,023,0013,0046,0000,0000,90,30,24,18,29,242
01268,1423112,39,03:26:10,101,023,0012,0046,0000,0000,90,30,24,18,30,246
01269,1423112,39,03:26:20,103,023,0012,0046,0000,0000,90,30,24,18,30,246
01270,1423112,39,03:26:30,102,023,0013,0046,0000,0000,90,30,24,18,30,255
01271,1423112,39,03:26:40,103,022,0013,0046,0000,0000,90,30,23,15,29,251
01272,1423112,39,03:26:50,103,024,0013,0046,0000,0000,90,30,25,19,30,253
01273,1423112,39,03:27:00,103,023,0013,0047,0000,0000,90,30,24,18,30,254
01274,1423112,39,03:27:10,104,022,0012,0046,0000,0000,90,30,23,16,29,255
01275,1423112,39,03:27:20,104,023,0013,0047,0000,0000,90,30,24,17,29,250
01276,1423112,39,03:27:30,104,024,0013,0047,0000,0000,90,30,25,18,30,249
01277,1423112,39,03:27:40,103,023,0013,0046,0000,0000,90,30,24,18,30,255
01278,1423112,39,03:27:50,102,023,0012,0046,0000,0000,90,30,24,19,30,240
01279,1423112,39,03:28:00,100,024,0013,0046,0000,0000,90,30,24,18,30,254
01280,1423112,39,03:28:10,101,023,0013,0046,0000,0000,90,30,24,17,30,240
01281,1423112,39,03:28:20,102,023,0013,0047,0000,0000,90,30,24,18,29,247
01282,1423112,39,03:28:30,103,023,0013,0046,0000,0000,90,30,25,18,29,244
01283,1423112,39,03:28:40,101,022,0013,0046,0000,0000,90,30,23,18,30,255
01284,1423112,39,03:28:50,106,022,0013,0047,0000,0000,90,30,24,15,29,253
01285,1423112,39,03:29:00,103,023,0013,0047,0000,0000,90,30,24,18,30,249
01286,1423112,39,03:29:10,105,022,0013,0047,0000,0000,90,30,24,16,29,250
01287,1423112,39,03:29:20,104,023,0012,0047,0000,0000,90,30,24,17,30,240
01288,1423112,39,03:29:30,102,023,0013,0046,0000,0000,90,30,24,19,30,246
01289,1423112,39,03:29:40,102,023,0014,0047,0000,0000,90,30,24,18,30,247
01290,1423112,39,03:29:50,102,023,0012,0046,0000,0000,90,30,24,18,30,249
01291,1423112,39,03:30:00,102,023,0013,0047,0000,0000,90,30,24,18,29,253
01292,1423112,39,03:30:00,169,000,0013,0047,0000,0000,B0,30,0,0,0,255
01293,1423112,39,03:30:00,003,000,0012,0047,0000,0000,90,30,0,0,0,137
01294,1423112,39,03:30:10,029,013,0013,0048,0000,0000,90,30,5,0,6,136
01295,1423112,39,03:30:20,053,022,0013,0048,0000,0000,90,30,12,6,16,131
01296,1423112,39,03:30:30,071,023,0013,0048,0000,0000,90,30,17,10,22,240
01297,1423112,39,03:30:40,083,024,0012,0048,0000,0000,90,30,20,13,25,253
01298,1423112,39,03:30:50,091,024,0013,0047,0000,0000,90,30,22,15,27,248
01299,1423112,39,03:31:00,097,023,0012,0047,0000,0000,90,30,23,16,28,240
01300,1423112,39,03:31:10,098,024,0013,0046,0000,0000,90,30,24,17,29,255
01301,1423112,39,03:31:20,100,024,0012,0046,0000,0000,90,30,24,17,29,252
01302,1423112,39,03:31:30,098,024,0013,0047,0000,0000,90,30,24,17,30,246
01303,1423112,39,03:31:40,099,024,0013,0046,0000,0000,90,30,24,17,29,248
01304,1423112,39,03:31:50,100,024,0013,0046,0000,0000,90,30,24,18,29,240
01305,1423112,39,03:32:00,099,024,0013,0046,0000,0000,90,30,24,17,29,249
01306,1423112,39,03:32:10,100,024,0013,0046,0000,0000,90,30,24,18,29,245
01307,1423112,39,03:32:20,100,024,0013,0046,0000,0000,90,30,24,18,30,255
01308,1423112,39,03:32:30,100,024,0012,0046,0000,0000,90,30,24,18,30,240
01309,1423112,39,03:32:40,100,024,0013,0046,0000,0000,90,30,24,18,30,247
01310,1423112,39,03:32:50,102,022,0012,0045,0000,0000,90,30,23,17,29,248
01311,1423112,39,03:33:00,105,022,0013,0046,0000,0000,90,30,24,15,29,253
01312,1423112,39,03:33:10,104,023,0013,0046,0000,0000,90,30,24,18,30,250
01313,1423112,39,03:33:20,103,023,0013,0046,0000,0000,90,30,24,18,29,247
01314,1423112,39,03:33:30,103,023,0012,0045,0000,0000,90,30,24,18,30,251
01315,1423112,39,03:33:40,104,024,0013,0046,0000,0000,90,30,25,19,30,255
01316,1423112,39,03:33:50,103,023,0012,0046,0000,0000,90,30,24,18,30,252
01317,1423112,39,03:34:00,103,023,0012,0045,0000,0000,90,30,24,19,30,253
01318,1423112,39,03:34:10,104,024,0013,0045,0000,0000,90,30,25,19,30,243
01319,1423112,39,03:34:20,102,023,0012,0046,0000,0000,90,30,24,18,30,242
01320,1423112,39,03:34:30,104,023,0013,0045,0000,0000,90,30,24,18,29,245
01321,1423112,39,03:34:40,104,023,0012,0045,0000,0000,90,30,25,18,29,243
01322,1423112,39,03:34:50,103,023,0013,0045,0000,0000,90,30,24,19,30,255
01323,1423112,39,03:35:00,103,024,0013,0044,0000,0000,90,30,25,18,30,252
01324,1423112,39,03:35:10,102,023,0012,0045,0000,0000,90,30,24,18,30,253
01325,1423112,39,03:35:20,104,023,0012,0045,0000,0000,90,30,24,17,29,254
01326,1423112,39,03:35:30,103,023,0013,0045,0000,0000,90,30,24,17,29,250
01327,1423112,39,03:35:40,103,022,0013,0044,0000,0000,90,30,23,17,29,251
01328,1423112,39,03:35:50,104,024,0012,0045,0000,0000,90,30,25,17,30,250
01329,1423112,39,03:36:00,105,022,0012,0045,0000,0000,90,30,24,16,29,242
01330,1423112,39,03:36:10,103,023,0012,0046,0000,0000,90,30,24,19,30,248
01331,1423112,39,03:36:20,104,023,0013,0045,0000,0000,90,30,24,17,29,249
01332,1423112,39,03:36:30,103,023,0013,0045,0000,0000,90,30,24,18,30,251
01333,1423112,39,03:36:40,103,023,0013,0046,0000,0000,90,30,24,18,30,254
01334,1423112,39,03:36:50,102,023,0012,0045,0000,0000,90,30,24,18,29,243
01335,1423112,39,03:37:00,103,023,0013,0045,0000,0000,90,30,24,17,30,241
01336,1423112,39,03:37:10,103,023,0012,0045,0000,0000,90,30,25,18,30,252
01337,1423112,39,03:37:20,101,023,0013,0046,0000,0000,90,30,24,18,30,255
01338,1423112,39,03:37:30,104,023,0013,0046,0000,0000,90,30,24,17,29,243
01339,1423112,39,03:37:40,104,023,0013,0046,0000,0000,90,30,24,17,29,245
01340,1423112,39,03:37:50,103,024,0013,0045,0000,0000,90,30,25,18,30,255
01341,1423112,39,03:38:00,103,023,0012,0045,0000,0000,90,30,24,18,29,251
01342,1423112,39,03:38:10,103,023,0013,0045,0000,0000,90,30,24,18,30,240
01343,1423112,39,03:38:20,104,023,0013,0045,0000,0000,90,30,24,16,30,251
01344,1423112,39,03:38:30,103,023,0013,0045,0000,0000,90,30,24,18,30,244
01345,1423112,39,03:38:40,104,023,0013,0045,0000,0000,90,30,24,17,29,242
01346,1423112,39,03:38:50,104,023,0013,0045,0000,0000,90,30,24,17,29,240
01347,1423112,39,03:39:00,103,024,0012,0045,0000,0000,90,30,25,18,30,242
01348,1423112,39,03:39:10,104,024,0013,0045,0000,0000,90,30,25,18,30,250
01349,1423112,39,03:39:20,102,023,0012,0045,0000,0000,90,30,24,18,30,249
01350,1423112,39,03:39:30,105,022,0013,0046,0000,0000,90,30,24,16,29,242
01351,1423112,39,03:39:40,104,024,0013,0045,0000,0000,90,30,25,18,30,247
01352,1423112,39,03:39:50,103,023,0013,0045,0000,0000,90,30,24,18,30,244
01353,1423112,39,03:40:00,125,011,0013,0045,0000,0000,B0,30,13,9,15,246
01354,1423112,39,03:40:00,119,000,0013,0045,0000,0000,B0,30,0,0,0,246
01355,1423112,39,03:40:10,015,006,0013,0046,0000,0000,90,30,1,0,2,134
01356,1423112,39,03:40:20,039,020,0013,0046,0000,0000,90,30,9,2,11,247
01357,1423112,39,03:40:30,062,024,0013,0046,0000,0000,90,30,15,8,19,134
01358,1423112,39,03:40:40,077,023,0013,0048,0000,0000,90,30,18,10,24,252
01359,1423112,39,03:40:50,087,024,0012,0047,0000,0000,90,30,21,14,26,246
01360,1423112,39,03:41:00,095,022,0013,0047,0000,0000,90,30,21,13,27,250
01361,1423112,39,03:41:10,099,022,0013,0046,0000,0000,90,30,22,14,28,252
01362,1423112,39,03:41:20,103,022,0012,0046,0000,0000,90,30,23,16,29,253
01363,1423112,39,03:41:30,104,023,0013,0046,0000,0000,90,30,24,17,29,252
01364,1423112,39,03:41:40,106,022,0013,0046,0000,0000,90,30,24,16,29,254
01365,1423112,39,03:41:50,102,023,0013,0046,0000,0000,90,30,24,18,30,253
01366,1423112,39,03:42:00,102,023,0013,0046,0000,0000,90,30,24,19,30,249
01367,1423112,39,03:42:10,104,023,0013,0045,0000,0000,90,30,24,18,29,245
01368,1423112,39,03:42:20,103,022,0013,0046,0000,0000,90,30,23,16,29,245
01369,1423112,39,03:42:30,105,023,0013,0045,0000,0000,90,30,25,18,30,241
01370,1423112,39,03:42:40,103,023,0013,0045,0000,0000,90,30,24,19,30,248
01371,1423112,39,03:42:50,103,023,0013,0046,0000,0000,90,30,24,18,29,242
01372,1423112,39,03:43:00,102,023,0013,0046,0000,0000,90,30,24,18,30,252
01373,1423112,39,03:43:10,102,023,0013,0046,0000,0000,90,30,24,18,30,252
01374,1423112,39,03:43:20,103,023,0013,0045,0000,0000,90,30,24,18,30,250
01375,1423112,39,03:43:30,103,023,0013,0046,0000,0000,90,30,24,18,29,241
01376,1423112,39,03:43:40,102,023,0013,0045,0000,0000,90,30,24,18,29,247
01377,1423112,39,03:43:50,102,023,0013,0046,0000,0000,90,30,24,19,30,253
01378,1423112,39,03:44:00,100,024,0013,0046,0000,0000,90,30,24,18,30,244
01379,1423112,39,03:44:10,099,024,0013,0046,0000,0000,90,30,24,18,30,245
01380,1423112,39,03:44:20,099,024,0013,0046,0000,0000,90,30,24,18,30,240
01381,1423112,39,03:44:30,099,024,0013,0046,0000,0000,90,30,24,18,30,240
01382,1423112,39,03:44:40,099,024,0014,0046,0000,0000,90,30,24,18,30,243
01383,1423112,39,03:44:50,099,024,0014,0046,0000,0000,90,30,24,18,30,243
01384,1423112,39,03:45:00,099,024,0014,0047,0000,0000,90,30,24,18,30,241
01385,1423112,39,03:45:10,099,024,0013,0046,0000,0000,90,30,24,18,30,247
01386,1423112,39,03:45:20,099,024,0013,0046,0000,0000,90,30,24,18,30,247
01387,1423112,39,03:45:30,099,024,0014,0047,0000,0000,90,30,24,18,30,241
01388,1423112,39,03:45:40,099,024,0013,0046,0000,0000,90,30,24,18,30,255
01389,1423112,39,03:45:50,099,024,0013,0047,0000,0000,90,30,24,18,30,254
01390,1423112,39,03:46:00,099,024,0013,0046,0000,0000,90,30,24,18,30,241
01391,1423112,39,03:46:10,099,024,0013,0047,0000,0000,90,30,24,18,30,240
01392,1423112,39,03:46:20,099,024,0013,0047,0000,0000,90,30,24,18,30,240
01393,1423112,39,03:46:30,099,024,0013,0046,0000,0000,90,30,24,18,30,241
01394,1423112,39,03:46:40,099,024,0013,0046,0000,0000,90,30,24,18,30,241
01395,1423112,39,03:46:50,099,024,0013,0046,0000,0000,90,30,24,18,30,241
01396,1423112,39,03:47:00,099,024,0013,0046,0000,0000,90,30,24,18,29,254
01397,1423112,39,03:47:10,099,024,0014,0046,0000,0000,90,30,24,18,30,241
01398,1423112,39,03:47:20,099,024,0013,0046,0000,0000,90,30,24,18,29,242
01399,1423112,39,03:47:30,100,024,0013,0046,0000,0000,90,30,24,18,29,243
01400,1423112,39,03:47:40,102,023,0013,0047,0000,0000,90,30,23,16,29,254
01401,1423112,39,03:47:50,101,023,0013,0046,0000,0000,90,30,24,17,29,250
01402,1423112,39,03:48:00,103,024,0013,0046,0000,0000,90,30,25,18,30,240
01403,1423112,39,03:48:10,103,023,0013,0046,0000,0000,90,30,24,18,30,246
01404,1423112,39,03:48:20,102,023,0013,0046,0000,0000,90,30,24,18,30,243
01405,1423112,39,03:48:30,102,023,0013,0047,0000,0000,90,30,24,18,30,242
01406,1423112,39,03:48:40,102,023,0012,0046,0000,0000,90,30,24,18,30,246
01407,1423112,39,03:48:50,104,022,0013,0046,0000,0000,90,30,24,16,29,246
01408,1423112,39,03:49:00,104,024,0013,0046,0000,0000,90,30,24,18,30,253
01409,1423112,39,03:49:10,103,023,0013,0046,0000,0000,90,30,25,19,30,253
01410,1423112,39,03:49:20,104,023,0013,0045,0000,0000,90,30,24,17,29,245
01411,1423112,39,03:49:30,103,023,0013,0047,0000,0000,10,30,24,18,30,255
01412,1423112,39,03:49:40,103,023,0013,0046,0000,0000,10,30,25,18,30,251
01413,1423112,39,03:49:50,103,022,0012,0046,0000,0000,10,30,24,17,29,253
01414,1423112,39,03:50:00,104,024,0013,0047,0000,0000,10,30,24,17,30,254
01415,1423112,39,03:50:00,167,000,0012,0047,0000,0000,30,30,0,0,0,142
01416,1423112,39,03:50:00,003,000,0013,0047,0000,0000,10,30,0,0,0,141
01417,1423112,39,03:50:10,029,013,0013,0046,0000,0000,10,30,5,0,6,133
01418,1423112,39,03:50:20,052,023,0013,0048,0000,0000,10,30,12,6,16,142
01419,1423112,39,03:50:30,070,022,0013,0048,0000,0000,10,30,16,9,22,131
01420,1423112,39,03:50:40,080,025,0013,0049,0000,0000,10,30,20,12,25,250
01421,1423112,39,03:50:50,090,024,0013,0048,0000,0000,10,30,22,14,27,253
01422,1423112,39,03:51:00,093,024,0013,0049,0000,0000,10,30,23,16,28,244
01423,1423112,39,03:51:10,096,023,0013,0049,0000,0000,10,30,23,16,29,247
01424,1423112,39,03:51:20,097,024,0013,0050,0000,0000,10,30,24,17,29,251
01425,1423112,39,03:51:30,100,023,0013,0049,0000,0000,10,30,23,15,29,254
